X,Y,Z
0.9747899159663866,-4.0,0.13215667901361094
1.042016806722689,-4.0,-0.005906848662367872
1.1092436974789912,-4.0,0.036894581887378694
1.1764705882352935,-4.0,0.0683743413017369
1.2436974789915967,-4.0,-0.006604091646955787
1.310924369747899,-4.0,-0.13414280438315607
1.3781512605042012,-4.0,0.05977479641153171
1.4453781512605044,-4.0,0.07827664994549026
1.5126050420168067,-4.0,0.039331859955780264
1.579831932773109,-4.0,-0.06839333426225722
1.6470588235294112,-4.0,-0.010756296096030226
1.7142857142857144,-4.0,-0.04286196461972981
1.7815126050420167,-4.0,-0.020065040593965855
1.848739495798319,-4.0,0.10721330296823521
1.9159663865546213,-4.0,0.12541728871615962
1.9831932773109244,-4.0,0.05622960322972955
2.0504201680672267,-4.0,0.046236438189515595
2.117647058823529,-4.0,0.05616165092320898
2.1848739495798313,-4.0,0.0007784356836055108
2.2521008403361344,-4.0,-0.004538816637469487
2.3193277310924367,-4.0,-0.05259304247753658
2.386554621848739,-4.0,-0.0033608107285038368
2.453781512605042,-4.0,0.18173788545576472
2.5210084033613445,-4.0,0.07032019820613278
2.5882352941176467,-4.0,-0.026698085813481886
2.655462184873949,-4.0,-0.03719133363126278
2.722689075630252,-4.0,-0.068689476150069
2.7899159663865545,-4.0,0.030339900741614943
2.8571428571428568,-4.0,0.0316464541388679
2.924369747899159,-4.0,-0.11518394636147027
2.991596638655462,-4.0,0.03912467219578603
3.0588235294117645,-4.0,-0.04538001694689516
3.126050420168067,-4.0,0.11428208943936002
3.193277310924369,-4.0,0.012664282302306684
3.2605042016806722,-4.0,0.1375123967173611
3.3277310924369745,-4.0,-0.03657482202997063
3.394957983193277,-4.0,-0.02297862243909271
3.462184873949579,-4.0,0.024032385736489147
3.5294117647058822,-4.0,0.08451358760140545
3.5966386554621845,-4.0,0.045300287495991395
3.663865546218487,-4.0,-0.09865865617550855
3.73109243697479,-4.0,0.014650196429652328
3.7983193277310923,-4.0,0.0017936631837100936
3.8655462184873945,-4.0,-0.03431460191941121
3.932773109243697,-4.0,-0.05184004794441142
4.0,-4.0,0.13981259429150283
-4.0,-3.9327731092436973,-0.03122298156987576
-3.9327731092436973,-3.9327731092436973,-0.06766344865668666
-3.865546218487395,-3.9327731092436973,0.05098249445537815
-3.7983193277310923,-3.9327731092436973,0.0104672633008022
-3.73109243697479,-3.9327731092436973,-0.0060426657761009465
-3.6638655462184873,-3.9327731092436973,0.06253292176500114
-3.596638655462185,-3.9327731092436973,0.03912676433740675
-3.5294117647058822,-3.9327731092436973,0.02902187252298433
-3.46218487394958,-3.9327731092436973,0.07719507582653029
-3.3949579831932772,-3.9327731092436973,0.0227652545514682
-3.327731092436975,-3.9327731092436973,-0.04926056684429874
-3.2605042016806722,-3.9327731092436973,-0.028866288646301138
-3.19327731092437,-3.9327731092436973,-0.04153332465079575
-3.1260504201680672,-3.9327731092436973,0.016956415181900587
-3.0588235294117645,-3.9327731092436973,-0.08601885765059857
-2.991596638655462,-3.9327731092436973,-0.1463245412023242
-2.92436974789916,-3.9327731092436973,0.007381229748642099
-2.857142857142857,-3.9327731092436973,-0.10652227130780102
-2.7899159663865545,-3.9327731092436973,-0.1556753949408198
-2.722689075630252,-3.9327731092436973,0.030447613222792335
-2.65546218487395,-3.9327731092436973,-0.05618795055035319
-2.588235294117647,-3.9327731092436973,0.04052054938674151
-2.5210084033613445,-3.9327731092436973,-0.04148217230954347
-2.453781512605042,-3.9327731092436973,-0.08859137406177238
-2.3865546218487395,-3.9327731092436973,-0.09810983815675241
-2.3193277310924367,-3.9327731092436973,-0.03958755901105778
-2.2521008403361344,-3.9327731092436973,-0.019997152648760962
-2.184873949579832,-3.9327731092436973,-0.06370200972747224
-2.1176470588235294,-3.9327731092436973,-0.019975430417956373
-2.0504201680672267,-3.9327731092436973,-0.11999701452245126
-1.9831932773109244,-3.9327731092436973,0.004470096942778565
-1.9159663865546221,-3.9327731092436973,-0.13971724499784585
-1.8487394957983194,-3.9327731092436973,-0.011224649306858882
-1.7815126050420167,-3.9327731092436973,0.06062335507835495
-1.7142857142857144,-3.9327731092436973,0.09279839961858717
-1.6470588235294117,-3.9327731092436973,0.14324482408242062
-1.5798319327731094,-3.9327731092436973,-0.11771038349365365
-1.5126050420168067,-3.9327731092436973,0.06823472346641046
-1.4453781512605044,-3.9327731092436973,0.10482716241848515
-1.3781512605042017,-3.9327731092436973,0.08759792737636285
-1.3109243697478994,-3.9327731092436973,-0.06432662697786727
-1.2436974789915967,-3.9327731092436973,0.04386139601408215
-1.1764705882352944,-3.9327731092436973,0.16064738169671836
-1.1092436974789917,-3.9327731092436973,-0.10699319582517246
-1.0420168067226894,-3.9327731092436973,0.05185473474028601
-0.9747899159663866,-3.9327731092436973,0.10369525701275942
-0.9075630252100844,-3.9327731092436973,-0.04005431882434341
-0.8403361344537816,-3.9327731092436973,0.0632590073198012
-0.7731092436974789,-3.9327731092436973,-0.0681236905795684
-0.7058823529411766,-3.9327731092436973,-0.04653456126276015
-0.6386554621848739,-3.9327731092436973,-0.04607168954267549
-0.5714285714285716,-3.9327731092436973,0.03548034090355234
-0.5042016806722689,-3.9327731092436973,0.013557092099747151
-0.4369747899159666,-3.9327731092436973,0.09783450612528108
-0.3697478991596639,-3.9327731092436973,-0.053125907964934084
-0.3025210084033616,-3.9327731092436973,0.012099372416066687
-0.23529411764705888,-3.9327731092436973,0.09989984149691657
-0.1680672268907566,-3.9327731092436973,0.06819005154470498
-0.10084033613445387,-3.9327731092436973,-0.0824316146527118
-0.033613445378151585,-3.9327731092436973,0.07686261433864283
0.03361344537815114,-3.9327731092436973,-0.014627110835907144
0.10084033613445342,-3.9327731092436973,0.054370615244821584
0.1680672268907557,-3.9327731092436973,0.04738231100072729
0.23529411764705888,-3.9327731092436973,0.12055923517262858
0.30252100840336116,-3.9327731092436973,0.031926219664976066
0.36974789915966344,-3.9327731092436973,-0.1262080484671012
0.4369747899159666,-3.9327731092436973,-0.08808348791340387
0.5042016806722689,-3.9327731092436973,0.07932794433356033
0.5714285714285712,-3.9327731092436973,-0.0005695815228924372
0.6386554621848735,-3.9327731092436973,0.11033305517170092
0.7058823529411766,-3.9327731092436973,0.040317230870458756
0.7731092436974789,-3.9327731092436973,-0.04237754860687724
0.8403361344537812,-3.9327731092436973,0.10321392406857474
0.9075630252100835,-3.9327731092436973,-0.048918851835111486
0.9747899159663866,-3.9327731092436973,-0.14949882221853436
1.042016806722689,-3.9327731092436973,0.17885136311169822
1.1092436974789912,-3.9327731092436973,-0.14007121431763228
1.1764705882352935,-3.9327731092436973,0.06275595698522822
1.2436974789915967,-3.9327731092436973,0.08602579140654393
1.310924369747899,-3.9327731092436973,0.02178454765717868
1.3781512605042012,-3.9327731092436973,-0.12551837851367828
1.4453781512605044,-3.9327731092436973,0.0895257821197031
1.5126050420168067,-3.9327731092436973,-0.10778678951407004
1.579831932773109,-3.9327731092436973,-0.10069765654497154
1.6470588235294112,-3.9327731092436973,-0.022839060295388538
1.7142857142857144,-3.9327731092436973,0.06852366174221912
1.7815126050420167,-3.9327731092436973,0.028848939113652817
1.848739495798319,-3.9327731092436973,0.06914531925387522
1.9159663865546213,-3.9327731092436973,-0.031716851776608976
1.9831932773109244,-3.9327731092436973,-0.010463681281288089
2.0504201680672267,-3.9327731092436973,-0.08807977360403854
2.117647058823529,-3.9327731092436973,-0.022836033400762967
2.1848739495798313,-3.9327731092436973,0.0496250493636192
2.2521008403361344,-3.9327731092436973,-0.022112772266732153
2.3193277310924367,-3.9327731092436973,0.03964338336692669
2.386554621848739,-3.9327731092436973,-0.04449037701840893
2.453781512605042,-3.9327731092436973,-0.04622571029590527
2.5210084033613445,-3.9327731092436973,0.004119619935707215
2.5882352941176467,-3.9327731092436973,-0.014760004521667203
2.655462184873949,-3.9327731092436973,0.048087124627235314
2.722689075630252,-3.9327731092436973,0.014844369911628928
2.7899159663865545,-3.9327731092436973,0.13971055662785764
2.8571428571428568,-3.9327731092436973,-0.01716018762889845
2.924369747899159,-3.9327731092436973,-0.017851376165115142
2.991596638655462,-3.9327731092436973,-0.08294094893949186
3.0588235294117645,-3.9327731092436973,0.002042171304385795
3.126050420168067,-3.9327731092436973,0.05480496573409433
3.193277310924369,-3.9327731092436973,-0.059079189126300884
3.2605042016806722,-3.9327731092436973,-0.0038574913839129533
3.3277310924369745,-3.9327731092436973,0.05757772990449858
3.394957983193277,-3.9327731092436973,-0.010078391270858475
3.462184873949579,-3.9327731092436973,-0.041471947012749096
3.5294117647058822,-3.9327731092436973,0.07789412451213326
3.5966386554621845,-3.9327731092436973,0.007798296312514703
3.663865546218487,-3.9327731092436973,0.03175393734182597
3.73109243697479,-3.9327731092436973,0.09373391954621964
3.7983193277310923,-3.9327731092436973,0.09164269859809043
3.8655462184873945,-3.9327731092436973,-0.027762866767059854
3.932773109243697,-3.9327731092436973,-0.04202401524397027
4.0,-3.9327731092436973,0.02275265160583832
-4.0,-3.865546218487395,-0.010613227365014783
-3.9327731092436973,-3.865546218487395,-0.1519761428995061
-3.865546218487395,-3.865546218487395,0.10204552629608946
-3.7983193277310923,-3.865546218487395,0.0015703676799593948
-3.73109243697479,-3.865546218487395,0.05893787968617045
-3.6638655462184873,-3.865546218487395,-0.09379788237575967
-3.596638655462185,-3.865546218487395,0.10310152416225982
-3.5294117647058822,-3.865546218487395,-0.04700354081791396
-3.46218487394958,-3.865546218487395,-0.00854065343610968
-3.3949579831932772,-3.865546218487395,-0.1120224126433559
-3.327731092436975,-3.865546218487395,-0.013241203507315644
-3.2605042016806722,-3.865546218487395,-0.018241087622408707
-3.19327731092437,-3.865546218487395,-0.014650917695596042
-3.1260504201680672,-3.865546218487395,0.035300412730516185
-3.0588235294117645,-3.865546218487395,0.005098547273771114
-2.991596638655462,-3.865546218487395,0.07839458157827107
-2.92436974789916,-3.865546218487395,-0.037047647448396843
-2.857142857142857,-3.865546218487395,-0.0791893891941821
-2.7899159663865545,-3.865546218487395,-0.0009338101803657472
-2.722689075630252,-3.865546218487395,0.05098521130910033
-2.65546218487395,-3.865546218487395,0.10042893931691287
-2.588235294117647,-3.865546218487395,0.06613661134742464
-2.5210084033613445,-3.865546218487395,-0.14002069860641597
-2.453781512605042,-3.865546218487395,0.03160028952412616
-2.3865546218487395,-3.865546218487395,0.11851901405586565
-2.3193277310924367,-3.865546218487395,0.006984885794719861
-2.2521008403361344,-3.865546218487395,-0.0389759565558866
-2.184873949579832,-3.865546218487395,0.027411435864035657
-2.1176470588235294,-3.865546218487395,-0.03716399709385708
-2.0504201680672267,-3.865546218487395,0.0546899337772919
-1.9831932773109244,-3.865546218487395,0.0030383803806721013
-1.9159663865546221,-3.865546218487395,0.1160890268573709
-1.8487394957983194,-3.865546218487395,0.045236389681780766
-1.7815126050420167,-3.865546218487395,-0.051949849757122316
-1.7142857142857144,-3.865546218487395,0.055074684804954505
-1.6470588235294117,-3.865546218487395,0.08238705007416249
-1.5798319327731094,-3.865546218487395,-0.037110393599381376
-1.5126050420168067,-3.865546218487395,-0.02478103951681258
-1.4453781512605044,-3.865546218487395,-0.17416176509232315
-1.3781512605042017,-3.865546218487395,0.08354613686493961
-1.3109243697478994,-3.865546218487395,-0.03468020374725306
-1.2436974789915967,-3.865546218487395,-0.15634134049258233
-1.1764705882352944,-3.865546218487395,-0.12691550856651507
-1.1092436974789917,-3.865546218487395,-0.002084939518362236
-1.0420168067226894,-3.865546218487395,0.07778504221157376
-0.9747899159663866,-3.865546218487395,0.010994745136155608
-0.9075630252100844,-3.865546218487395,0.05704567306989343
-0.8403361344537816,-3.865546218487395,-0.06764840471897099
-0.7731092436974789,-3.865546218487395,-0.08569678306721312
-0.7058823529411766,-3.865546218487395,0.09357172943824786
-0.6386554621848739,-3.865546218487395,0.06313572426843164
-0.5714285714285716,-3.865546218487395,0.022309997018352096
-0.5042016806722689,-3.865546218487395,0.12822936674368485
-0.4369747899159666,-3.865546218487395,-0.04960845515913066
-0.3697478991596639,-3.865546218487395,-0.006406462664965081
-0.3025210084033616,-3.865546218487395,0.10994653190587202
-0.23529411764705888,-3.865546218487395,0.1753681821002332
-0.1680672268907566,-3.865546218487395,0.029405602664332817
-0.10084033613445387,-3.865546218487395,0.16335398646646432
-0.033613445378151585,-3.865546218487395,-0.019077088792586756
0.03361344537815114,-3.865546218487395,0.05550374826596689
0.10084033613445342,-3.865546218487395,0.015086547255958213
0.1680672268907557,-3.865546218487395,-0.09832832177821785
0.23529411764705888,-3.865546218487395,0.04898245762246344
0.30252100840336116,-3.865546218487395,0.10245680101574456
0.36974789915966344,-3.865546218487395,0.015353481323074078
0.4369747899159666,-3.865546218487395,0.02085037166230049
0.5042016806722689,-3.865546218487395,0.13709614233073036
0.5714285714285712,-3.865546218487395,-0.07522638032607556
0.6386554621848735,-3.865546218487395,-0.09604289761848869
0.7058823529411766,-3.865546218487395,-0.02960906629290257
0.7731092436974789,-3.865546218487395,-0.07411735536938296
0.8403361344537812,-3.865546218487395,0.12817470800362046
0.9075630252100835,-3.865546218487395,0.044078582260523684
0.9747899159663866,-3.865546218487395,-0.05100753312579732
1.042016806722689,-3.865546218487395,-0.03222608788709992
1.1092436974789912,-3.865546218487395,0.244636448913003
1.1764705882352935,-3.865546218487395,-0.03422097555059063
1.2436974789915967,-3.865546218487395,-0.04751535540361471
1.310924369747899,-3.865546218487395,0.03668472132025704
1.3781512605042012,-3.865546218487395,0.06233385529813829
1.4453781512605044,-3.865546218487395,0.027987444669352955
1.5126050420168067,-3.865546218487395,-0.06340755584476788
1.579831932773109,-3.865546218487395,-0.08436889003647251
1.6470588235294112,-3.865546218487395,0.05519735908575148
1.7142857142857144,-3.865546218487395,0.002368967960562558
1.7815126050420167,-3.865546218487395,-0.12535371172979948
1.848739495798319,-3.865546218487395,0.09895624995236108
1.9159663865546213,-3.865546218487395,0.06667533794075048
1.9831932773109244,-3.865546218487395,-0.015198398593847
2.0504201680672267,-3.865546218487395,-0.017260232759647054
2.117647058823529,-3.865546218487395,0.021612145215348162
2.1848739495798313,-3.865546218487395,-0.05228217137238958
2.2521008403361344,-3.865546218487395,-0.10555755295636672
2.3193277310924367,-3.865546218487395,0.02778019737290167
2.386554621848739,-3.865546218487395,-0.11343765316709255
2.453781512605042,-3.865546218487395,0.032693765407767854
2.5210084033613445,-3.865546218487395,-0.11408204247556626
2.5882352941176467,-3.865546218487395,-0.006913841730258406
2.655462184873949,-3.865546218487395,-0.009993965445671375
2.722689075630252,-3.865546218487395,0.14332610930753725
2.7899159663865545,-3.865546218487395,-0.08455596351013789
2.8571428571428568,-3.865546218487395,-0.11270378191092113
2.924369747899159,-3.865546218487395,-0.051289176988839676
2.991596638655462,-3.865546218487395,-0.08956662249091021
3.0588235294117645,-3.865546218487395,-0.0469101177994828
3.126050420168067,-3.865546218487395,0.033884111645130256
3.193277310924369,-3.865546218487395,0.06193611978205988
3.2605042016806722,-3.865546218487395,0.13290812908938993
3.3277310924369745,-3.865546218487395,-0.058819158280817754
3.394957983193277,-3.865546218487395,0.2111746651055031
3.462184873949579,-3.865546218487395,0.15864753888830724
3.5294117647058822,-3.865546218487395,-0.016224660331307927
3.5966386554621845,-3.865546218487395,-0.18326835886195084
3.663865546218487,-3.865546218487395,-0.006613541701246055
3.73109243697479,-3.865546218487395,0.005828257047107857
3.7983193277310923,-3.865546218487395,-0.18391844875132093
3.8655462184873945,-3.865546218487395,0.005923136129772315
3.932773109243697,-3.865546218487395,-0.015999578382404667
4.0,-3.865546218487395,-0.06284712730144872
-4.0,-3.7983193277310923,0.05014232137901122
-3.9327731092436973,-3.7983193277310923,0.08044351851493552
-3.865546218487395,-3.7983193277310923,-0.03887384026697852
-3.7983193277310923,-3.7983193277310923,0.018384694475221543
-3.73109243697479,-3.7983193277310923,-0.052349457448168886
-3.6638655462184873,-3.7983193277310923,-0.06288498595634433
-3.596638655462185,-3.7983193277310923,0.006415205140031736
-3.5294117647058822,-3.7983193277310923,0.04194420467540263
-3.46218487394958,-3.7983193277310923,-0.04497427695237974
-3.3949579831932772,-3.7983193277310923,-0.1769813193030915
-3.327731092436975,-3.7983193277310923,0.04700351202480413
-3.2605042016806722,-3.7983193277310923,-0.12754901637492627
-3.19327731092437,-3.7983193277310923,0.009978041839611887
-3.1260504201680672,-3.7983193277310923,0.14259187837533693
-3.0588235294117645,-3.7983193277310923,-0.0010142419867797835
-2.991596638655462,-3.7983193277310923,-0.09477297450188656
-2.92436974789916,-3.7983193277310923,-0.11639774960762596
-2.857142857142857,-3.7983193277310923,0.09424001376435352
-2.7899159663865545,-3.7983193277310923,-0.000626724573130058
-2.722689075630252,-3.7983193277310923,0.04405667335436219
-2.65546218487395,-3.7983193277310923,0.07515563255233133
-2.588235294117647,-3.7983193277310923,-0.0026660238850542885
-2.5210084033613445,-3.7983193277310923,-0.02319918980432756
-2.453781512605042,-3.7983193277310923,-0.0740276203538129
-2.3865546218487395,-3.7983193277310923,-0.24452918734201803
-2.3193277310924367,-3.7983193277310923,-0.11901388832234126
-2.2521008403361344,-3.7983193277310923,-0.002738355203375121
-2.184873949579832,-3.7983193277310923,-0.010736805592822262
-2.1176470588235294,-3.7983193277310923,0.036079971058293955
-2.0504201680672267,-3.7983193277310923,-0.005768999438155571
-1.9831932773109244,-3.7983193277310923,0.017748505965433425
-1.9159663865546221,-3.7983193277310923,0.06872399978303463
-1.8487394957983194,-3.7983193277310923,-0.0643345543668648
-1.7815126050420167,-3.7983193277310923,-0.015664021880413923
-1.7142857142857144,-3.7983193277310923,-0.12035711919134884
-1.6470588235294117,-3.7983193277310923,0.08703456836817453
-1.5798319327731094,-3.7983193277310923,0.013330965268247728
-1.5126050420168067,-3.7983193277310923,0.050566934726116945
-1.4453781512605044,-3.7983193277310923,0.13596959066595066
-1.3781512605042017,-3.7983193277310923,0.10018614753324026
-1.3109243697478994,-3.7983193277310923,0.010329972522660545
-1.2436974789915967,-3.7983193277310923,0.07950154362438044
-1.1764705882352944,-3.7983193277310923,-0.0966523521966451
-1.1092436974789917,-3.7983193277310923,0.054024934126410074
-1.0420168067226894,-3.7983193277310923,0.03187320297901127
-0.9747899159663866,-3.7983193277310923,-0.10724493748753763
-0.9075630252100844,-3.7983193277310923,0.13065330511232545
-0.8403361344537816,-3.7983193277310923,-0.031226263512106278
-0.7731092436974789,-3.7983193277310923,0.0811570523467857
-0.7058823529411766,-3.7983193277310923,-0.0057453855269642765
-0.6386554621848739,-3.7983193277310923,0.10862035688478178
-0.5714285714285716,-3.7983193277310923,0.13532744708366914
-0.5042016806722689,-3.7983193277310923,-0.034940178771646055
-0.4369747899159666,-3.7983193277310923,-0.08995680952516155
-0.3697478991596639,-3.7983193277310923,0.022854948528450623
-0.3025210084033616,-3.7983193277310923,0.10204368765710589
-0.23529411764705888,-3.7983193277310923,0.005047996907699238
-0.1680672268907566,-3.7983193277310923,-0.013854514561247429
-0.10084033613445387,-3.7983193277310923,0.07460981311312598
-0.033613445378151585,-3.7983193277310923,-0.18521314710673736
0.03361344537815114,-3.7983193277310923,-0.017468995514327346
0.10084033613445342,-3.7983193277310923,-0.0751564714194081
0.1680672268907557,-3.7983193277310923,0.0588124685935595
0.23529411764705888,-3.7983193277310923,-0.024146973160587087
0.30252100840336116,-3.7983193277310923,-0.05508305570649601
0.36974789915966344,-3.7983193277310923,0.005061258898777229
0.4369747899159666,-3.7983193277310923,-0.08499758739661585
0.5042016806722689,-3.7983193277310923,0.030413880465876866
0.5714285714285712,-3.7983193277310923,-0.024243281499847006
0.6386554621848735,-3.7983193277310923,-0.00105659661711403
0.7058823529411766,-3.7983193277310923,-0.029521637979851943
0.7731092436974789,-3.7983193277310923,0.09947978766399887
0.8403361344537812,-3.7983193277310923,0.01639161696676203
0.9075630252100835,-3.7983193277310923,0.06562865051542155
0.9747899159663866,-3.7983193277310923,0.06059941217172006
1.042016806722689,-3.7983193277310923,-0.043731678085303954
1.1092436974789912,-3.7983193277310923,0.06491004759787719
1.1764705882352935,-3.7983193277310923,0.04581265629196374
1.2436974789915967,-3.7983193277310923,0.04157860319537837
1.310924369747899,-3.7983193277310923,-0.01676537306536175
1.3781512605042012,-3.7983193277310923,-0.020325045823156213
1.4453781512605044,-3.7983193277310923,0.0754150987265099
1.5126050420168067,-3.7983193277310923,0.1859379306957969
1.579831932773109,-3.7983193277310923,-0.05615263940986345
1.6470588235294112,-3.7983193277310923,0.051959003471215286
1.7142857142857144,-3.7983193277310923,-0.02108029342498128
1.7815126050420167,-3.7983193277310923,0.0700971394187754
1.848739495798319,-3.7983193277310923,0.041534106659557944
1.9159663865546213,-3.7983193277310923,0.09051014167666295
1.9831932773109244,-3.7983193277310923,-0.21858287479089047
2.0504201680672267,-3.7983193277310923,-0.04372066555907511
2.117647058823529,-3.7983193277310923,-0.07525963525740105
2.1848739495798313,-3.7983193277310923,-0.005354857104220045
2.2521008403361344,-3.7983193277310923,-0.05508013635332515
2.3193277310924367,-3.7983193277310923,-0.04885189270945678
2.386554621848739,-3.7983193277310923,0.056619980131991585
2.453781512605042,-3.7983193277310923,0.15391444749804814
2.5210084033613445,-3.7983193277310923,-0.22441729557438972
2.5882352941176467,-3.7983193277310923,-0.023581840528726073
2.655462184873949,-3.7983193277310923,0.026015792384333287
2.722689075630252,-3.7983193277310923,0.0012562422235105769
2.7899159663865545,-3.7983193277310923,-0.026881651539671703
2.8571428571428568,-3.7983193277310923,-0.10767431240413745
2.924369747899159,-3.7983193277310923,-0.07491721427246087
2.991596638655462,-3.7983193277310923,0.058405583835531176
3.0588235294117645,-3.7983193277310923,0.08639311854687505
3.126050420168067,-3.7983193277310923,0.008003746596060464
3.193277310924369,-3.7983193277310923,-0.06667563757278193
3.2605042016806722,-3.7983193277310923,0.007832486289791761
3.3277310924369745,-3.7983193277310923,-0.019062457603338086
3.394957983193277,-3.7983193277310923,0.04376063125517059
3.462184873949579,-3.7983193277310923,0.009553081175520653
3.5294117647058822,-3.7983193277310923,-0.0496726813028107
3.5966386554621845,-3.7983193277310923,0.015309312724763633
3.663865546218487,-3.7983193277310923,-0.0943089187909937
3.73109243697479,-3.7983193277310923,0.06563484543081742
3.7983193277310923,-3.7983193277310923,0.09461313178068093
3.8655462184873945,-3.7983193277310923,-0.09425998776563159
3.932773109243697,-3.7983193277310923,0.0336994053022606
4.0,-3.7983193277310923,-0.07928899511903942
-4.0,-3.73109243697479,0.08574937792188485
-3.9327731092436973,-3.73109243697479,0.07234858885886811
-3.865546218487395,-3.73109243697479,-0.018389428210701452
-3.7983193277310923,-3.73109243697479,0.07962681406339742
-3.73109243697479,-3.73109243697479,-0.03444592543850842
-3.6638655462184873,-3.73109243697479,-0.051387746084460124
-3.596638655462185,-3.73109243697479,-0.045429890284749204
-3.5294117647058822,-3.73109243697479,-0.011182039378974239
-3.46218487394958,-3.73109243697479,-0.02576411503434475
-3.3949579831932772,-3.73109243697479,0.012484620719637294
-3.327731092436975,-3.73109243697479,-0.04903292101723525
-3.2605042016806722,-3.73109243697479,0.061390028953736964
-3.19327731092437,-3.73109243697479,0.08194380716379296
-3.1260504201680672,-3.73109243697479,-0.039339672358437446
-3.0588235294117645,-3.73109243697479,-0.11376860717202533
-2.991596638655462,-3.73109243697479,0.05840665741294533
-2.92436974789916,-3.73109243697479,0.09169062655884105
-2.857142857142857,-3.73109243697479,-0.012323763217840417
-2.7899159663865545,-3.73109243697479,-0.10203138869780523
-2.722689075630252,-3.73109243697479,0.0224120276082337
-2.65546218487395,-3.73109243697479,0.12325685306422446
-2.588235294117647,-3.73109243697479,-0.14857535338693517
-2.5210084033613445,-3.73109243697479,0.04005164841377448
-2.453781512605042,-3.73109243697479,-0.0229423428594174
-2.3865546218487395,-3.73109243697479,-0.065925890884255
-2.3193277310924367,-3.73109243697479,0.042817221285547435
-2.2521008403361344,-3.73109243697479,-0.10045327974992546
-2.184873949579832,-3.73109243697479,0.02776407858363198
-2.1176470588235294,-3.73109243697479,0.10969295391253481
-2.0504201680672267,-3.73109243697479,0.019464039255660436
-1.9831932773109244,-3.73109243697479,-0.06400312132840162
-1.9159663865546221,-3.73109243697479,-0.13538740001203073
-1.8487394957983194,-3.73109243697479,-0.0946608165460384
